depArr,distance,angle_error,distance_long,operation_mode,angle_sum,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr,Pressure,VisibilityInMeters,TemperatureInCelsius,WindSpeedInMPS,isRain,isSnow,isDrizzle,isFog,isMist,isHaze,isHail,flightNumber,airline,aircraftModel,AvgSpdLast5Dep,AvgSpdLast5Arr,AvgSpdLast5,AvgSpdLast10Dep,AvgSpdLast10Arr,AvgSpdLast10,TaxiTime
0,2450.34521937,0,1417.43726795,1,751.45,1,0,0,0,0,0,0,0,30.12,10000.0,10.0,2.0592,0,0,0,0,0,0,0,"EY22","ETD","B789",185.623598814,331.535924129,179.044014354,181.903471528,424.844928293,171.188291694,20.4833333333
0,2816.03481601,2,1417.43726795,1,711.82,1,0,0,0,1,0,0,0,30.12,10000.0,9.0,1.0296,0,0,0,0,0,0,0,"FX5203","FDX","B752",160.432210492,352.738125824,282.109887301,166.322163298,374.181228483,263.169906966,12.8833333333
1,1876.91274231,0,836.489342049,1,600.44,0,0,0,1,0,0,0,0,30.12,10000.0,10.0,3.0888,0,0,0,0,0,0,0,"FR8357","RYR","B738",211.689672597,498.732548328,399.399027926,173.989995852,469.541999566,355.211110462,4.31666666667
0,1965.55441741,0,1417.43726795,1,494.33,0,0,0,0,1,0,0,0,30.12,10000.0,10.0,0.0,0,0,0,0,0,0,0,"EI213","EIN","A320",180.096471676,331.535924129,165.480602923,171.714520355,424.844928293,169.31397241,13.2
0,2259.55901643,0,1417.43726795,1,648.07,2,0,0,0,2,0,0,0,30.12,10000.0,10.0,0.0,0,0,0,0,0,0,0,"4U7345","GWI","A319",172.388929334,331.535924129,152.559809403,172.768135615,424.844928293,171.454184886,11.25
0,2871.36820647,0,1417.43726795,1,920.99,0,0,0,0,0,0,0,0,30.12,10000.0,10.0,0.0,0,0,0,0,0,0,0,"EW1347","EWG","A320",169.856946347,331.535924129,159.042638488,180.102753358,424.844928293,164.772227031,15.9333333333
0,2788.53450869,2,1417.43726795,1,873.7,1,0,0,0,1,0,0,0,30.12,10000.0,9.0,0.5148,0,0,0,0,0,0,0,"SK2550","SAS","B738",172.212116105,331.535924129,172.212116105,171.356965839,424.844928293,169.207501368,14.6333333333
0,3218.45516798,2,2463.13425128,1,765.85,1,4,0,0,0,2,0,0,30.12,10000.0,9.0,0.5148,0,0,0,0,0,0,0,"null","CFG","A320",168.030691754,269.770321406,241.102261545,176.827145284,381.247535249,196.831035474,14.8666666667
0,884.043100378,2,623.358156369,1,499.97,0,3,0,0,1,2,0,0,30.12,10000.0,9.0,0.5148,0,0,0,0,0,0,0,"FR8358","RYR","B738",187.403036462,269.770321406,244.229926632,183.749754069,381.247535249,201.63628256,8.38333333333
0,1796.41965528,0,1417.43726795,1,450.1,2,2,0,0,2,1,0,0,30.12,10000.0,9.0,0.5148,0,0,0,0,0,0,0,"EK20","UAE","A388",178.712400386,298.970997003,288.641427813,175.55066486,365.772865161,228.336059783,18.5833333333
0,2422.04724478,0,1417.43726795,1,709.71,1,0,0,0,1,0,0,0,30.12,10000.0,9.0,1.0296,0,0,0,0,0,0,0,"QR24","QTR","B788",157.876126768,352.738125824,286.809127991,163.866536557,374.181228483,263.955694768,12.55
1,1389.89597398,0,756.763163946,1,315.71,0,0,1,0,0,0,2,0,30.12,10000.0,10.75,2.574,0,0,0,0,0,0,0,"MT1825","TCX","A321",136.290319107,454.384948163,358.81851775,184.644568668,446.751893019,242.696841189,3.93333333333
1,1543.36014248,0,752.886522461,1,363.61,0,0,0,1,0,0,2,1,30.12,10000.0,9.0,0.5148,0,0,0,0,0,0,0,"KL1097","KLM","B739",178.712400386,269.770321406,229.27813935,175.55066486,381.247535249,200.745127727,3.16666666667
1,1456.67436927,0,633.928097767,1,300.22,0,0,0,1,0,0,0,1,30.12,10000.0,9.0,0.5148,0,0,0,0,0,0,0,"U21836","EZY","A320",168.030691754,260.678899685,200.113784097,176.827145284,398.574995807,182.79719351,4.11666666667
0,1009.29422062,2,756.386081791,1,533.89,0,1,0,0,0,1,0,0,30.12,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"FR559","RYR","B738",166.036056583,477.865193562,391.934508672,167.033374168,369.272046624,321.950625073,10.55
1,651.874832089,0,0,1,363.79,0,0,1,0,0,0,1,0,30.12,10000.0,10.0,2.0592,0,0,0,0,0,0,0,"FR3446","RYR","B738",170.501815574,395.624331141,170.501815574,182.208193679,447.178439734,182.208193679,5.7
1,1319.34272098,0,756.763163946,1,308.01,0,0,0,0,0,0,0,0,30.12,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"FR2090","RYR","B737",166.036056583,437.336272086,314.730900856,167.033374168,384.436098107,301.686164334,2.73333333333
1,1809.09428102,0,836.489342049,1,631.35,0,0,0,0,0,0,0,0,30.12,10000.0,9.0,2.574,0,0,0,0,0,0,0,"FR3223","RYR","B738",166.036056583,352.738125824,304.735330889,167.033374168,374.181228483,267.006735119,3.36666666667
1,1778.26513761,0,789.781958806,1,728.0,0,0,1,0,0,0,1,0,30.12,10000.0,9.0,0.5148,0,0,0,0,0,0,0,"FR3186","RYR","B738",168.030691754,331.535924129,168.030691754,176.827145284,424.844928293,173.537353054,6.35
0,897.540104914,0,0,1,610.7,0,0,0,0,0,0,0,0,30.12,10000.0,9.0,1.5444,0,0,0,0,0,0,0,"FR2030","RYR","B737",141.871993154,477.865193562,305.456056897,164.637514808,369.272046624,296.132592444,5.03333333333
1,1610.58287041,0,527.218463518,1,470.55,0,0,1,0,0,0,3,0,30.12,10000.0,9.0,1.0296,0,0,0,0,0,0,0,"FR3555","RYR","B738",157.876126768,298.970997003,251.966741473,163.866536557,365.772865161,226.040262785,3.05
0,3057.71056763,2,1417.43726795,1,927.8,1,0,0,0,1,0,0,0,30.09,10000.0,9.0,2.574,1,0,0,0,0,0,0,"GM3233","GMI","A321",168.880315086,477.865193562,290.574237226,163.378220927,369.272046624,297.654784057,12.2166666667
0,2525.60629291,2,1969.53924952,1,708.86,0,0,0,0,0,0,0,0,30.12,10000.0,9.0,1.5444,0,0,0,0,0,0,0,"EY8016","ETD","B789",156.445346922,477.865193562,302.521539658,167.578873654,369.272046624,292.31571348,15.9
1,2047.79358602,0,1022.75018624,1,347.87,0,0,0,0,0,0,0,0,30.06,10000.0,9.0,2.574,0,0,0,0,0,0,0,"null","FDX","B752",180.339970097,477.865193562,233.161307316,170.386090295,369.272046624,273.946104086,5.71666666667
0,1607.97475513,0,1074.08160752,1,717.17,0,0,0,0,0,0,0,0,30.06,10000.0,9.0,3.6036,0,0,0,0,0,0,0,"SN2184","BEL","A320",180.339970097,478.738512869,208.266959342,170.386090295,374.254417137,300.100734007,7.61666666667
1,2148.45671704,0,0,1,540.07,0,0,0,0,0,0,0,0,30.15,10000.0,9.0,1.0296,0,0,0,0,0,0,0,"HU7903","CHH","A332",206.143918946,536.471091929,206.143918946,178.401007332,496.958749516,246.937039334,6.96666666667
0,1808.09629508,0,1162.38318175,1,394.52,3,2,0,0,3,1,0,0,29.83,10000.0,4.0,1.0296,0,0,0,0,0,0,0,"LS809","EXS","B738",145.432072208,408.385379119,212.258317741,160.64777728,388.429539561,207.238293556,13.8333333333
0,2097.41334623,2,771.178403464,1,1007.04,5,2,0,0,4,2,0,0,29.83,10000.0,4.0,1.0296,0,0,0,0,0,0,0,"LX391","SWR","A320",150.850025435,392.809496543,249.704059462,154.257397084,394.422994576,220.948501568,14.9
0,1948.5409502,0,1247.39100502,1,450.63,4,0,0,0,4,0,0,0,29.83,10000.0,5.0,2.574,0,0,0,0,0,0,0,"FR2604","RYR","B738",168.944993336,392.809496543,253.742043165,152.731090888,394.422994576,235.108831674,11.8333333333
0,1394.99026336,0,1074.08160752,1,507.82,0,2,0,0,0,1,0,0,29.8,10000.0,10.0,1.0296,0,0,0,0,0,0,0,"AA735","AAL","A332",234.083755449,402.915602714,343.157382152,195.852704552,424.643879821,318.499679082,14.8166666667
0,1533.1019485,0,558.402286347,1,422.23,0,2,0,0,0,0,0,0,29.83,10000.0,5.0,2.574,0,0,0,0,0,0,0,"BY112","TOM","B788",172.624963906,392.809496543,199.125686087,151.152138746,394.422994576,205.692001914,13.0333333333
0,2537.11424192,0,771.178403464,1,662.57,1,1,0,0,1,0,0,0,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"SK2548","SAS","B738",156.021011732,446.372156928,302.152093107,150.72654197,424.529396753,275.378117967,14.9666666667
0,3600.61939977,0,2644.76296632,1,585.9,2,0,0,0,2,0,0,0,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"null","LLC","A320",157.621653655,449.930122269,351.645135707,153.426857966,438.237959888,274.077765821,10.8666666667
1,2482.245947,0,991.293446002,1,434.09,0,0,0,0,0,0,0,0,29.91,10000.0,-2.0,1.0296,0,0,0,0,0,0,0,"DL421","DAL","B752",234.160932544,499.248951756,495.626323526,169.05740516,401.366347189,388.847329682,9.2
1,2148.87130222,0,1465.7312164,1,422.99,0,0,1,0,0,0,3,0,29.83,10000.0,4.0,1.0296,0,0,0,0,0,0,0,"KL1081","KLM","B738",157.664768733,402.686636577,157.664768733,183.455112648,382.967937404,183.455112648,4.68333333333
0,2450.34521937,2,1417.43726795,1,782.79,3,2,0,0,1,1,0,0,29.8,10000.0,10.0,1.0296,0,0,0,0,0,0,0,"MT2652","TCX","A332",186.644701545,343.53677571,306.059408244,182.633855147,396.733448989,265.090738627,20.6
0,1817.44348924,0,0,1,505.21,3,0,0,0,3,0,0,0,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"null","BAW","A321",178.623008748,449.930122269,309.913344645,173.784001042,438.237959888,273.897032446,14.6666666667
0,2430.29330567,0,1078.7794131,1,511.93,3,0,0,0,2,0,0,0,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"LS879","EXS","B752",170.473242574,449.930122269,242.272092815,171.54910324,438.237959888,272.212092961,11.1666666667
0,1864.83600209,0,771.178403464,1,476.66,1,0,0,0,2,0,0,0,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"SK540","SAS","B738",190.475022767,449.930122269,251.896203038,173.248017249,438.237959888,271.342056801,5.83333333333
0,2717.87267052,0,1417.43726795,1,712.15,3,3,0,0,3,1,0,0,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"null","EXS","B738",220.508726052,418.688060979,254.824646937,192.146058801,413.536720049,303.234891322,15.2833333333
1,2132.78913742,0,1113.91099166,1,347.07,0,0,0,1,0,0,1,1,29.8,10000.0,10.0,1.0296,0,0,0,0,0,0,0,"null","EXS","B738",186.644701545,402.915602714,305.680014686,182.633855147,424.643879821,280.252330812,11.8666666667
1,2473.88403556,0,1582.73397271,1,766.25,0,0,2,0,0,0,5,0,29.88,10000.0,-2.0,0.5148,0,0,0,0,0,0,0,"FR3804","RYR","B738",208.478104249,352.348068422,208.478104249,184.440406052,425.798510089,199.133365197,6.53333333333
1,1646.75893803,0,1067.44426873,1,450.02,0,0,1,1,0,0,2,0,29.88,10000.0,-1.0,0.0,0,0,0,0,0,0,0,"FR5210","RYR","B738",209.046246132,363.249238231,209.046246132,195.3746634,435.995979674,220.319264231,4.85
0,1857.89756163,0,1417.43726795,1,494.27,1,0,0,0,2,0,0,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"MT1722","TCX","A321",185.651140649,343.53677571,239.237047377,178.062191611,396.733448989,264.593958179,5.18333333333
0,1564.74034864,2,1169.95752133,1,494.16,3,2,0,0,2,1,0,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"DY1327","NAX","B738",175.901940178,391.516651045,261.738576537,198.205333115,405.102356012,283.709295612,20.05
0,1173.44295149,2,822.871796941,1,553.17,1,1,0,0,2,0,0,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"KL1082","KLM","B738",213.810865075,343.53677571,261.981362738,202.142943921,396.733448989,278.673820392,9.01666666667
0,2025.16073901,0,1417.43726795,1,495.01,2,2,0,0,3,1,0,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"U21949","EZY","A320",155.943831927,391.516651045,241.401074728,195.013793688,405.102356012,273.730241486,16.1333333333
0,3130.71668747,2,1417.43726795,1,891.64,3,2,0,0,3,0,0,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"SQ51","SIA","A359",162.219115541,391.516651045,242.716613735,174.431908543,405.102356012,240.976830556,18.9666666667
0,2812.91426853,0,1417.43726795,1,890.66,3,1,0,0,4,0,0,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"LH2501","DLH","A320",124.669007322,414.269011577,212.005178671,169.239936198,428.469328688,236.871877604,16.3333333333
0,2595.22783013,0,1417.43726795,1,803.31,4,1,0,0,3,0,0,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"TK1994","THY","A321",171.442185874,414.269011577,291.378249107,178.546663261,428.469328688,233.829791421,20.8333333333
0,2948.09975723,0,1982.99368338,1,783.0,5,2,0,0,4,1,0,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"BY2146","TOM","B738",133.084546048,458.139589371,298.548974065,154.493243113,420.875712881,270.6327939,18.8166666667
0,1078.0313507,2,822.871796941,1,559.49,3,0,0,0,5,0,0,0,29.77,10000.0,12.0,2.0592,0,0,0,0,0,0,0,"FR5209","RYR","B738",153.19925014,458.139589371,213.000048551,157.70918284,420.875712881,252.189148829,10.4
0,2723.22401703,0,1417.43726795,1,781.71,5,2,0,0,4,1,0,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"HU7904","CHH","A333",148.811147651,458.139589371,296.871128454,152.377489789,420.875712881,250.456603106,18.4666666667
1,2148.87130222,0,1465.7312164,1,422.99,0,0,0,1,0,0,1,1,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"FR3502","RYR","B738",156.021011732,421.439948499,237.880720247,150.72654197,410.557852488,243.792389854,4.65
0,1684.61617794,0,1169.95752133,1,441.52,3,1,0,0,3,1,0,0,29.77,10000.0,12.0,2.0592,0,0,0,0,0,0,0,"U21863","EZY","A320",140.917792524,445.190870083,273.153004499,156.179989199,424.053236399,251.996824413,9.63333333333
1,2064.70771063,0,847.982612888,1,512.16,0,0,1,0,0,0,4,0,29.83,10000.0,4.0,1.0296,0,0,0,0,0,0,0,"OS463","AUA","E190",145.432072208,426.545797506,216.475620183,160.64777728,386.857797956,187.070194458,4.71666666667
0,1965.55441741,0,1417.43726795,1,494.33,2,1,0,0,2,0,0,0,29.77,10000.0,12.0,2.0592,0,0,0,0,0,0,0,"EI205","EIN","A320",150.978335693,445.190870083,215.314106681,137.823671507,424.053236399,256.931540373,10.3166666667
0,918.853912342,0,623.358156369,1,509.92,2,2,0,0,2,2,0,0,29.77,10000.0,12.0,2.0592,0,0,0,0,0,0,0,"FR3803","RYR","B738",196.539792916,481.929689102,323.286980843,172.675470284,436.723170074,298.219992671,15.3
0,2081.11851109,0,1417.43726795,1,494.85,1,2,0,0,1,1,0,0,29.77,10000.0,12.0,2.0592,0,0,0,0,0,0,0,"U21837","EZY","A319",154.638935017,471.555242133,254.90042554,143.861740532,407.546008921,233.950237045,5.68333333333
0,967.371977493,0,623.358156369,1,516.22,1,1,0,0,1,0,0,0,29.74,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"FR3248","RYR","B738",179.057554262,481.929689102,300.323412758,166.128402201,436.723170074,257.818759719,8.4
0,1009.29422062,0,756.386081791,1,532.69,2,1,0,0,2,1,0,0,29.74,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"FR555","RYR","B738",181.358848264,437.656482725,292.032649422,161.138320394,425.962747151,273.466537481,8.48333333333
1,699.047883186,0,0,1,256.47,0,0,1,0,0,0,3,0,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"SK4609","SAS","B737",157.621653655,446.372156928,279.846285466,153.426857966,424.529396753,239.485985777,1.46666666667
0,1080.09701713,0,822.871796941,1,551.73,1,0,0,0,1,0,0,0,29.74,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"FR3501","RYR","B738",170.178873619,437.656482725,242.591563082,160.578604656,425.962747151,274.998229263,10.8833333333
0,1564.74034864,0,1169.95752133,1,482.24,3,0,0,0,4,0,0,0,29.68,10000.0,14.0,5.148,0,0,0,0,0,0,0,"DY1349","NAX","B738",158.38220152,404.225566775,158.38220152,171.107581181,431.182578073,184.609144228,8.3
1,1557.01239501,0,836.489342049,1,367.29,0,0,0,0,0,0,1,0,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"ZB533","MON","A320",156.021011732,392.809496543,196.510395936,150.72654197,394.422994576,202.569351247,2.88333333333
0,3378.27015123,2,2125.16059575,1,929.46,1,0,0,0,0,0,0,0,29.74,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"DL221","DAL","B752",151.923069609,437.656482725,147.778502008,153.281002313,425.962747151,235.532741426,20.8666666667
0,884.043100378,2,623.358156369,1,499.97,0,0,0,0,1,0,0,0,29.71,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"FR3246","RYR","B738",111.06681369,437.656482725,168.146925869,153.803303303,425.962747151,234.235169314,6.76666666667
0,2922.01132619,0,1417.43726795,1,920.97,2,1,0,0,2,0,0,0,29.71,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"FI441","ICE","B752",125.185004158,437.656482725,171.243612459,152.12127921,425.962747151,228.247621919,11.35
0,2522.64518318,2,977.407659449,1,688.41,1,0,0,0,0,0,0,0,29.71,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"OS464","AUA","E190",153.641524392,404.225566775,189.229480906,167.500186328,431.182578073,215.910521994,14.65
1,1676.32422514,2,958.392182333,1,434.27,0,0,0,1,0,0,1,1,29.8,10000.0,10.0,1.0296,0,0,0,0,0,0,0,"FR4006","RYR","B738",234.083755449,418.688060979,224.122069011,195.852704552,413.536720049,267.017706828,3.7
0,1920.55468568,0,1417.43726795,1,494.44,0,0,0,0,1,0,0,0,29.71,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"U21973","EZY","A320",164.28561079,404.225566775,203.819679497,167.232242205,431.182578073,175.799090753,9.75
0,2158.81914644,0,1982.39870897,1,575.7,2,0,0,0,2,0,0,0,29.71,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"EI3723","EIN","AT76",183.832960843,404.225566775,210.836086935,167.878015226,431.182578073,189.491506402,13.4666666667
0,2259.55901643,0,1417.43726795,1,648.07,4,0,0,0,3,0,0,0,29.68,10000.0,14.0,5.148,0,0,0,0,0,0,0,"LH943","DLH","A320",183.51504522,404.225566775,216.768404707,147.290929455,431.182578073,194.006008583,13.6833333333
1,1876.91274231,0,836.489342049,1,600.44,0,0,3,0,0,0,3,0,29.8,10000.0,7.0,1.0296,0,0,0,0,0,0,0,"FR3953","RYR","B738",220.508726052,449.930122269,293.841976012,192.146058801,438.237959888,286.844130739,6.66666666667
1,1089.35130001,0,687.193446618,1,360.49,0,0,0,0,0,0,1,1,29.8,10000.0,10.0,1.0296,0,0,0,0,0,0,0,"U21918","EZY","A320",234.083755449,383.611836391,295.366278047,195.852704552,402.525892445,273.631240542,1.95
0,1643.628283,0,1169.95752133,1,481.13,3,0,0,0,4,0,0,0,29.68,10000.0,14.0,5.148,0,0,0,0,0,0,0,"U21887","EZY","A319",190.412133666,404.225566775,198.305659508,157.798568912,431.182578073,175.97359195,9.1
0,2869.49087514,0,1417.43726795,1,812.36,6,0,0,0,4,0,0,0,29.68,10000.0,14.0,5.148,0,0,0,0,0,0,0,"SK4608","SAS","B737",175.046645829,404.225566775,175.046645829,164.34408511,431.182578073,182.138063367,17.1
0,1398.8388521,2,1074.08160752,1,553.58,4,0,0,0,4,0,0,0,29.68,10000.0,14.0,5.148,0,0,0,0,0,0,0,"FR3214","RYR","B738",174.169100523,404.225566775,174.169100523,169.227355656,431.182578073,188.99439001,11.85
0,2815.37689176,2,1417.43726795,1,873.74,5,0,0,0,5,0,0,0,29.68,10000.0,14.0,5.148,0,0,0,0,0,0,0,"LS897","EXS","B738",153.799173214,404.225566775,153.799173214,172.10565344,431.182578073,176.052416361,15.1833333333
0,1512.43294361,2,1074.08160752,1,615.43,5,0,0,0,5,0,0,0,29.68,10000.0,14.0,5.148,0,0,0,0,0,0,0,"FR1145","RYR","B738",164.025117743,404.225566775,164.025117743,173.770081482,431.182578073,190.396761225,13.2666666667
1,2146.57938571,0,655.085138283,1,431.44,0,0,1,0,0,0,3,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"ZB673","MON","A321",175.901940178,343.53677571,176.281333735,198.205333115,396.733448989,259.719357944,4.11666666667
0,2966.7040088,2,1417.43726795,1,927.84,1,0,0,0,1,0,0,0,29.68,10000.0,14.0,5.148,0,0,0,0,0,0,0,"VS77","VIR","B744",154.760570956,404.225566775,154.760570956,164.903608392,431.182578073,164.903608392,14.4333333333
0,918.853912342,0,623.358156369,1,509.92,1,1,0,0,1,0,0,0,29.68,10000.0,15.0,4.1184,0,0,0,0,0,0,0,"FR3234","RYR","B738",162.308336648,404.225566775,162.308336648,168.238718585,431.182578073,168.238718585,5.26666666667
0,1796.41965528,0,1417.43726795,1,450.1,2,1,0,0,2,0,0,0,29.68,10000.0,15.0,4.1184,0,0,0,0,0,0,0,"EK18","UAE","A388",173.592428643,404.225566775,173.592428643,165.987315082,431.182578073,165.987315082,15.3
1,742.283902586,0,0,1,231.09,0,0,1,0,0,0,2,0,29.71,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"AF1068","AFR","A318",153.641524392,437.656482725,153.641524392,167.500186328,425.962747151,222.837086907,2.5
0,1080.09701713,0,822.871796941,1,551.73,1,0,0,0,1,0,0,0,29.68,10000.0,15.0,4.1184,0,0,0,0,0,0,0,"KL1084","KLM","B738",159.370451802,456.518206652,287.642214215,161.697784772,450.854538368,220.720693715,7.33333333333
0,1235.46558741,0,0,1,362.83,2,0,0,0,2,0,0,0,29.68,10000.0,15.0,4.1184,0,0,0,0,0,0,0,"U21971","EZY","A320",166.02714654,456.518206652,280.014309323,159.913159877,450.854538368,217.387440139,7.75
1,1596.5497714,0,836.489342049,1,349.2,0,0,0,0,0,0,3,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"ZB581","MON","A321",171.442185874,391.516651045,204.042077758,178.546663261,405.102356012,233.011720248,2.81666666667
1,2490.49902219,0,655.085138283,1,612.14,0,0,1,0,0,0,4,0,29.77,10000.0,10.0,1.5444,0,0,0,0,0,0,0,"ZB653","MON","A321",133.084546048,414.269011577,230.840644327,154.493243113,428.469328688,236.120859528,5.36666666667
0,884.043100378,2,623.358156369,1,499.97,3,0,0,0,2,0,0,0,29.68,10000.0,15.0,4.1184,0,0,0,0,0,0,0,"FR4332","RYR","B738",160.825033172,456.518206652,270.788229746,157.792802064,450.854538368,216.548283197,9.08333333333
0,1796.41965528,0,1417.43726795,1,450.1,2,0,0,0,3,0,0,0,29.68,10000.0,15.0,4.1184,0,0,0,0,0,0,0,"EI3325","EIN","AT76",139.181139877,456.518206652,255.360212384,150.744738263,450.854538368,214.476320513,5.66666666667
1,1703.05965921,0,0,1,494.87,0,0,2,0,0,0,2,0,29.88,10000.0,-2.0,0.5148,0,0,0,0,0,0,0,"EY21","ETD","B789",160.402707856,383.492925529,160.402707856,197.2818202,418.079589701,271.947816693,6.23333333333
0,1258.2995274,0,634.051999021,1,593.96,1,1,0,0,1,2,0,0,29.65,10000.0,15.0,6.1776,0,0,0,0,0,0,0,"U21845","EZY","A319",167.69099999,419.681647125,254.886600175,170.641714316,450.805668113,267.450454749,3.85
1,1456.67436927,0,633.928097767,1,300.22,0,0,1,0,0,0,2,0,29.74,10000.0,13.0,4.1184,0,0,0,0,0,0,0,"U22921","EZY","A320",181.358848264,481.929689102,285.251631378,161.138320394,436.723170074,253.667600718,4.21666666667
0,1564.74034864,2,1169.95752133,1,494.16,1,3,0,0,1,2,0,0,29.65,10000.0,15.0,6.1776,0,0,0,0,0,0,0,"DY4480","NAX","B738",209.574599333,419.681647125,288.36982649,184.472525567,450.805668113,279.579028118,10.2666666667
0,1025.04476029,0,756.386081791,1,528.89,1,2,0,0,1,2,0,0,29.65,10000.0,15.0,6.1776,0,0,0,0,0,0,0,"FR3218","RYR","B738",210.5993628,464.756647317,350.149840118,188.31325467,451.206565021,322.715244643,8.91666666667
1,2148.45671704,0,0,1,540.07,0,0,2,0,0,0,4,0,29.77,10000.0,12.0,2.0592,0,0,0,0,0,0,0,"ZB523","MON","A320",140.917792524,458.139589371,208.817233511,156.179989199,420.875712881,210.411206091,4.35
0,1129.20502035,2,822.871796941,1,551.01,0,1,0,0,0,1,0,0,29.65,10000.0,15.0,4.6332,0,0,0,0,0,0,0,"AF1069","AFR","A318",201.708038074,379.145933911,292.484145495,181.266535623,417.832070282,290.426985992,6.96666666667
0,2259.55901643,0,1417.43726795,1,648.07,1,0,0,0,1,1,0,0,29.65,10000.0,15.0,4.6332,0,0,0,0,0,0,0,"LS887","EXS","B738",214.660237896,412.688282603,265.073420849,176.920688887,429.087009996,307.611630484,4.38333333333
0,1130.85953408,2,0,1,362.28,0,0,0,0,0,0,0,0,29.65,10000.0,15.0,4.6332,0,0,0,0,0,0,0,"U21833","EZY","A320",254.354941038,412.688282603,345.179512473,211.022970514,429.087009996,333.521611821,7.16666666667
1,1606.84185876,0,849.617019093,1,429.26,0,0,1,0,0,0,1,1,29.65,10000.0,15.0,6.1776,0,0,0,0,0,0,0,"FR562","RYR","B738",167.69099999,445.485737389,195.486177242,170.641714316,458.520489761,241.564195729,3.61666666667
0,2118.82103264,0,1953.33745533,1,493.42,0,0,0,0,0,0,0,0,29.65,10000.0,15.0,4.6332,0,0,0,0,0,0,0,"U22922","EZY","A320",220.547602541,412.688282603,309.442073118,215.061100937,429.087009996,304.872240025,12.9666666667
1,1221.16742733,0,617.396513777,1,405.36,0,0,1,0,0,0,3,0,29.68,10000.0,15.0,4.1184,0,0,0,0,0,0,0,"U21950","EZY","A320",159.370451802,404.225566775,159.370451802,161.697784772,431.182578073,161.697784772,1.61666666667
0,2897.61787528,0,1417.43726795,1,927.53,1,0,0,0,0,0,0,0,29.62,10000.0,15.0,5.148,0,0,0,0,0,0,0,"ZB676","MON","A321",222.746691903,358.203968906,315.877239959,216.673027351,411.480308111,290.475330404,13.45
0,2284.5663959,0,977.407659449,1,586.4,0,0,0,0,1,0,0,0,29.62,10000.0,15.0,5.148,0,0,0,0,0,0,0,"QR28","QTR","B788",242.842288379,358.203968906,255.866744811,222.275163226,411.480308111,300.523128642,5.6
0,3433.00647154,0,2391.31017884,1,783.43,4,0,0,0,2,0,0,0,29.62,10000.0,15.0,5.148,0,0,0,0,0,0,0,"ZB574","MON","A320",292.01657637,358.203968906,305.89953109,253.338407133,411.480308111,307.670802104,18.4
0,759.190559411,2,0,1,410.08,2,0,0,0,3,0,0,0,29.62,10000.0,15.0,5.148,0,0,0,0,0,0,0,"FR561","RYR","B738",226.234114306,358.203968906,310.533774618,240.294527672,411.480308111,297.554472082,7.4
0,1013.80244355,2,623.358156369,1,514.84,2,0,0,0,3,0,0,0,29.62,10000.0,15.0,3.6036,0,0,0,0,0,0,0,"FR44","RYR","B738",215.193907355,358.203968906,269.2614212,217.870754948,411.480308111,291.605119463,10.8
1,2320.71630463,0,1560.82730683,1,439.32,0,0,1,1,0,0,1,0,29.8,10000.0,10.0,1.0296,0,0,0,0,0,0,0,"TK1995","THY","A321",234.083755449,442.669645799,289.950868981,195.852704552,417.739571171,266.111480898,9.48333333333
